accuracy,loss,val_accuracy,val_loss,learning_rate
0.12529833614826202,2.299271821975708,0.14864864945411682,2.2901511192321777,9.999999747378752e-05
0.13365155458450317,2.2861928939819336,0.14189189672470093,2.2717278003692627,9.999999747378752e-05
0.1193317398428917,2.2818641662597656,0.14189189672470093,2.270597219467163,9.999999747378752e-05
0.14081145823001862,2.279237985610962,0.14189189672470093,2.266494035720825,9.999999747378752e-05
0.13007159531116486,2.280832529067993,0.14189189672470093,2.2691993713378906,9.999999747378752e-05
0.14439140260219574,2.279672384262085,0.14864864945411682,2.2654430866241455,9.999999747378752e-05
0.14916467666625977,2.2721147537231445,0.20270270109176636,2.2602121829986572,9.999999747378752e-05
0.1539379507303238,2.2703182697296143,0.18243242800235748,2.2544355392456055,9.999999747378752e-05
0.14319808781147003,2.2783758640289307,0.18918919563293457,2.2436347007751465,9.999999747378752e-05
0.17661097645759583,2.2545437812805176,0.19594594836235046,2.232536554336548,9.999999747378752e-05
0.16467779874801636,2.254016160964966,0.1756756752729416,2.2243645191192627,9.999999747378752e-05
0.17899760603904724,2.2469489574432373,0.18243242800235748,2.2250754833221436,9.999999747378752e-05
0.16945107281208038,2.2347218990325928,0.20270270109176636,2.205216646194458,9.999999747378752e-05
0.16825775802135468,2.2455577850341797,0.19594594836235046,2.2057807445526123,9.999999747378752e-05
0.16109785437583923,2.235318422317505,0.19594594836235046,2.1954505443573,9.999999747378752e-05
0.189737468957901,2.224879503250122,0.18243242800235748,2.1937501430511475,9.999999747378752e-05
0.1718377023935318,2.211014747619629,0.18918919563293457,2.186569929122925,9.999999747378752e-05
0.20047733187675476,2.2010562419891357,0.19594594836235046,2.188145160675049,9.999999747378752e-05
0.17661097645759583,2.2032487392425537,0.18243242800235748,2.183657646179199,9.999999747378752e-05
0.19331742823123932,2.20841383934021,0.19594594836235046,2.1949801445007324,9.999999747378752e-05
0.17541766166687012,2.1829421520233154,0.18243242800235748,2.1812691688537598,9.999999747378752e-05
0.18377088010311127,2.2027132511138916,0.19594594836235046,2.1775639057159424,9.999999747378752e-05
0.17899760603904724,2.2164316177368164,0.20270270109176636,2.1815011501312256,9.999999747378752e-05
0.18257756531238556,2.192364454269409,0.18918919563293457,2.180356979370117,9.999999747378752e-05
0.2052505910396576,2.169415235519409,0.20270270109176636,2.1712911128997803,9.999999747378752e-05
0.2064439207315445,2.171268939971924,0.20270270109176636,2.172473669052124,9.999999747378752e-05
0.19928400218486786,2.183497667312622,0.18918919563293457,2.1692254543304443,9.999999747378752e-05
0.23150357604026794,2.1700809001922607,0.1756756752729416,2.168626308441162,9.999999747378752e-05
0.20047733187675476,2.1885926723480225,0.18918919563293457,2.1685099601745605,9.999999747378752e-05
0.21718376874923706,2.1799778938293457,0.19594594836235046,2.1676650047302246,9.999999747378752e-05
0.2064439207315445,2.1674375534057617,0.19594594836235046,2.1718733310699463,9.999999747378752e-05
0.21479713916778564,2.1676909923553467,0.20270270109176636,2.1634647846221924,9.999999747378752e-05
0.21957039833068848,2.152282238006592,0.19594594836235046,2.174497127532959,9.999999747378752e-05
0.2088305503129959,2.133002519607544,0.18243242800235748,2.1665496826171875,9.999999747378752e-05
0.21360382437705994,2.147651195526123,0.1689189225435257,2.1600074768066406,9.999999747378752e-05
0.23747016489505768,2.161494731903076,0.20270270109176636,2.1804425716400146,9.999999747378752e-05
0.2064439207315445,2.2002429962158203,0.14864864945411682,2.1687967777252197,9.999999747378752e-05
0.23150357604026794,2.1334445476531982,0.19594594836235046,2.1861109733581543,9.999999747378752e-05
0.25417661666870117,2.1254663467407227,0.14864864945411682,2.187192916870117,9.999999747378752e-05
0.2553699314594269,2.113176107406616,0.1756756752729416,2.1835074424743652,4.999999873689376e-05
0.24582338333129883,2.1385388374328613,0.1689189225435257,2.2481017112731934,4.999999873689376e-05
0.2601431906223297,2.2151753902435303,0.19594594836235046,2.1949684619903564,4.999999873689376e-05
0.24582338333129883,2.1612963676452637,0.1621621549129486,2.187222480773926,4.999999873689376e-05
