accuracy,loss,val_accuracy,val_loss,learning_rate
0.11575178802013397,2.8262293338775635,0.14189189672470093,2.295459747314453,9.999999747378752e-05
0.12529833614826202,2.8093655109405518,0.10810811072587967,2.2907228469848633,9.999999747378752e-05
0.1026252955198288,2.782656192779541,0.10810811072587967,2.2874228954315186,9.999999747378752e-05
0.1217183768749237,2.7159972190856934,0.14189189672470093,2.285771608352661,9.999999747378752e-05
0.09665871411561966,2.743250846862793,0.14189189672470093,2.2769765853881836,9.999999747378752e-05
0.11097852140665054,2.7111315727233887,0.12162162363529205,2.2733280658721924,9.999999747378752e-05
0.09665871411561966,2.70552659034729,0.12162162363529205,2.277660369873047,9.999999747378752e-05
0.11217183619737625,2.7042970657348633,0.14189189672470093,2.2775049209594727,9.999999747378752e-05
0.10978519916534424,2.6735639572143555,0.14189189672470093,2.2761881351470947,9.999999747378752e-05
0.13007159531116486,2.629990816116333,0.14189189672470093,2.2704854011535645,9.999999747378752e-05
0.13126491010189056,2.7243471145629883,0.14189189672470093,2.2730255126953125,9.999999747378752e-05
0.1193317398428917,2.6563305854797363,0.14189189672470093,2.2742514610290527,9.999999747378752e-05
0.10620524734258652,2.7436115741729736,0.14189189672470093,2.275171995162964,9.999999747378752e-05
0.12410501390695572,2.684818744659424,0.14189189672470093,2.2736566066741943,9.999999747378752e-05
0.120525062084198,2.6770987510681152,0.14189189672470093,2.2733633518218994,9.999999747378752e-05
0.10620524734258652,2.7125983238220215,0.14864864945411682,2.2745678424835205,9.999999747378752e-05
0.11097852140665054,2.7407169342041016,0.13513512909412384,2.2725989818573,4.999999873689376e-05
0.10739856958389282,2.7436578273773193,0.13513512909412384,2.273798942565918,4.999999873689376e-05
0.11813842505216599,2.6562888622283936,0.13513512909412384,2.2732696533203125,4.999999873689376e-05
0.11455847322940826,2.707127571105957,0.13513512909412384,2.2729010581970215,4.999999873689376e-05
0.12887828052043915,2.6528687477111816,0.14189189672470093,2.2718098163604736,4.999999873689376e-05
0.11336515843868256,2.699587345123291,0.12837837636470795,2.2730956077575684,4.999999873689376e-05
0.1217183768749237,2.6779913902282715,0.13513512909412384,2.272876739501953,2.499999936844688e-05
0.12291169166564941,2.7521488666534424,0.14189189672470093,2.2724266052246094,2.499999936844688e-05
0.1038186177611351,2.6996257305145264,0.13513512909412384,2.2724480628967285,2.499999936844688e-05
