accuracy,loss,val_accuracy,val_loss,learning_rate
0.12768496572971344,2.2960472106933594,0.14189189672470093,2.273226499557495,9.999999747378752e-05
0.12649165093898773,2.287416696548462,0.14189189672470093,2.26582670211792,9.999999747378752e-05
0.13484486937522888,2.286220073699951,0.14189189672470093,2.274752616882324,9.999999747378752e-05
0.13007159531116486,2.2806200981140137,0.14189189672470093,2.2698304653167725,9.999999747378752e-05
0.1396181434392929,2.2761456966400146,0.14189189672470093,2.262678861618042,9.999999747378752e-05
0.13245823979377747,2.2838540077209473,0.14189189672470093,2.26971697807312,9.999999747378752e-05
0.14797136187553406,2.2701950073242188,0.14189189672470093,2.2604987621307373,9.999999747378752e-05
0.12887828052043915,2.2756686210632324,0.14189189672470093,2.2597310543060303,9.999999747378752e-05
0.12291169166564941,2.280194044113159,0.14864864945411682,2.258274555206299,9.999999747378752e-05
0.14797136187553406,2.2721030712127686,0.14189189672470093,2.2534067630767822,9.999999747378752e-05
0.1396181434392929,2.267756462097168,0.15540540218353271,2.2430381774902344,9.999999747378752e-05
0.13007159531116486,2.2842185497283936,0.1621621549129486,2.2512123584747314,9.999999747378752e-05
0.1396181434392929,2.2763912677764893,0.1621621549129486,2.249061346054077,9.999999747378752e-05
0.13245823979377747,2.2729082107543945,0.18243242800235748,2.2413992881774902,9.999999747378752e-05
0.14200477302074432,2.2705228328704834,0.1689189225435257,2.2358200550079346,9.999999747378752e-05
0.14916467666625977,2.278637170791626,0.1689189225435257,2.2507576942443848,9.999999747378752e-05
0.1372314989566803,2.2680513858795166,0.1689189225435257,2.238905429840088,9.999999747378752e-05
0.1718377023935318,2.2500686645507812,0.1689189225435257,2.231332778930664,9.999999747378752e-05
0.15155130624771118,2.2727551460266113,0.15540540218353271,2.237093448638916,9.999999747378752e-05
0.14797136187553406,2.2668347358703613,0.1689189225435257,2.225968599319458,9.999999747378752e-05
0.16348448395729065,2.2488341331481934,0.1756756752729416,2.22453236579895,9.999999747378752e-05
0.15990453958511353,2.264549732208252,0.1689189225435257,2.237297296524048,9.999999747378752e-05
0.1360381841659546,2.253176689147949,0.18918919563293457,2.2265536785125732,9.999999747378752e-05
0.16467779874801636,2.2376632690429688,0.20945945382118225,2.220974922180176,9.999999747378752e-05
0.1539379507303238,2.243805408477783,0.20945945382118225,2.216866970062256,9.999999747378752e-05
0.15035799145698547,2.2212095260620117,0.20945945382118225,2.2210755348205566,9.999999747378752e-05
0.17899760603904724,2.2294182777404785,0.1756756752729416,2.2275304794311523,9.999999747378752e-05
0.18019093573093414,2.222743272781372,0.1756756752729416,2.2185158729553223,9.999999747378752e-05
0.16348448395729065,2.230891227722168,0.22297297418117523,2.2132046222686768,9.999999747378752e-05
0.17661097645759583,2.2139971256256104,0.20270270109176636,2.2124650478363037,9.999999747378752e-05
0.2064439207315445,2.2009053230285645,0.21621622145175934,2.2079389095306396,9.999999747378752e-05
0.17780429124832153,2.205233335494995,0.18918919563293457,2.2155051231384277,9.999999747378752e-05
0.18735083937644958,2.2173750400543213,0.19594594836235046,2.209897756576538,9.999999747378752e-05
0.18615752458572388,2.1914687156677246,0.20945945382118225,2.2027804851531982,9.999999747378752e-05
0.1909307837486267,2.198774814605713,0.18918919563293457,2.2094125747680664,9.999999747378752e-05
0.189737468957901,2.195915460586548,0.1756756752729416,2.220857858657837,9.999999747378752e-05
0.19689737260341644,2.1941752433776855,0.1756756752729416,2.2068049907684326,9.999999747378752e-05
0.19451074302196503,2.1749489307403564,0.19594594836235046,2.2063660621643066,9.999999747378752e-05
0.2088305503129959,2.180736780166626,0.21621622145175934,2.205794095993042,4.999999873689376e-05
0.189737468957901,2.167869806289673,0.20945945382118225,2.2047183513641357,4.999999873689376e-05
0.21957039833068848,2.178051233291626,0.22297297418117523,2.20697283744812,4.999999873689376e-05
0.20405727624893188,2.1859424114227295,0.22297297418117523,2.210228204727173,4.999999873689376e-05
